Group Name,Machine,Transaction Date,Transaction No,Slot No,Product Code,Menu,Service,Status,Delivery,Category,Price
Master,Machine B ,2025-10-01 13:57:32,2521649,54,UMMIR10,Creamy Chicken Pesto with Chunky Red Rice,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B ,2025-10-01 13:47:13,2521056,24,UMMIS1 ,Pasta & Herb Chicken Salad,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B ,2025-10-01 13:46:07,2520872,24,UMMIS1 ,Pasta & Herb Chicken Salad,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B ,2025-10-01 13:43:30,2520307,1,UMMIJ4,Pomegranate Juice,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B ,2025-10-01 13:39:51,2519930,47,UMMIR21,Dal Makhani with Saffron Rice,Cash,Successful,Delivery,Vegetarian,Premium
Master,Machine B ,2025-10-01 13:38:47,2519728,14,UMMIV4,Chicken Caesar Wrap ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B ,2025-10-01 13:37:53,2519624,1,UMMIJ4,Pomegranate Juice,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B ,2025-10-01 13:32:59,2519206,64,UMMIR19,Mixed Vegetables with Paneer Rice,Cash,Successful,Delivery,Vegetarian,Premium
Master,Machine B ,2025-10-01 13:30:01,2518921,31,UMMIS17,Chicken Brown & Wild Rice Salad ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B ,2025-10-01 13:28:12,2518558,21,UMMIS1 ,Pasta & Herb Chicken Salad,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B ,2025-10-01 13:23:27,2518027,21,UMMIS1 ,Pasta & Herb Chicken Salad,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B ,2025-10-01 12:51:24,2514909,67,UMMIV9,Tomato Mozzarella Pesto Sandwich ,Cash,Successful,Delivery,Bakery,Standard
Master,Machine B ,2025-10-01 12:41:49,2514089,54,UMMIR10,Creamy Chicken Pesto with Chunky Red Rice,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B ,2025-10-01 12:40:39,2513888,51,UMMIR10,Creamy Chicken Pesto with Chunky Red Rice,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B ,2025-10-01 11:37:18,2508986,11,UMMIV4,Chicken Caesar Wrap ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B ,2025-10-01 10:48:43,2506989,51,UMMIR10,Creamy Chicken Pesto with Chunky Red Rice,Cash,Successful,Delivery,Non vegetarian,Premium
Master,Machine B ,2025-10-01 10:47:50,2506880,11,UMMIV4,Chicken Caesar Wrap ,Cash,Successful,Delivery,Non vegetarian,Standard
Master,Machine B ,2025-10-01 10:38:38,2506282,67,UMMIV9,Tomato Mozzarella Pesto Sandwich ,Cash,Successful,Delivery,Bakery,Standard
Master,Machine B ,2025-10-01 10:07:10,2505117,64,UMMIR19,Mixed Vegetables with Paneer Rice,Cash,Successful,Delivery,Vegetarian,Premium
Master,Machine B ,2025-10-01 10:06:05,2505086,6,UMMIB2,Berry Sweet Tart Pot,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B ,2025-10-01 09:53:56,2504591,17,UMMIF1,Banana Berry Acai Bowl  ,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B ,2025-10-01 09:44:08,2501719,1,UMMIJ4,Pomegranate Juice,Cash,Successful,Delivery,Beverage,Affordable
Master,Machine B ,2025-10-01 09:42:58,2501597,17,UMMIF1,Banana Berry Acai Bowl  ,Cash,Successful,Delivery,Vegetarian,Affordable
Master,Machine B ,2025-10-01 09:22:50,2500724,6,UMMIB2,Berry Sweet Tart Pot,Cash,Successful,Delivery,Vegetarian,Affordable
